Name,Sex,NOC,Year,Sport,Event,Medal
Andr Gerhard Wohllebe,M,GER,1992,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Kay Frances Worthington (-Teti),F,CAN,1992,Rowing,Rowing Women's Coxless Fours,Gold
Kay Frances Worthington (-Teti),F,CAN,1992,Rowing,Rowing Women's Coxed Eights,Gold
Mikhail Ivanovich Yakimovich,M,EUN,1992,Handball,Handball Men's Handball,Gold
Yang Wenyi,F,CHN,1992,Swimming,Swimming Women's 50 metres Freestyle,Gold
Valentina Mikhaylovna Yegorova (Vasilyeva-),F,EUN,1992,Athletics,Athletics Women's Marathon,Gold
Yeo Gap-Sun,F,KOR,1992,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold
Hidehiko Yoshida,M,JPN,1992,Judo,Judo Men's Half-Middleweight,Gold
Kevin Curtis Young,M,USA,1992,Athletics,Athletics Men's 400 metres Hurdles,Gold
Theresa Zabell Lucas,F,ESP,1992,Sailing,Sailing Women's Two Person Dinghy,Gold
Svetlana Aleksandrova Zaboluyeva-Antipova (-Belova),F,EUN,1992,Basketball,Basketball Women's Basketball,Gold
Margherita Zalaffi (-Tonini),F,ITA,1992,Fencing,"Fencing Women's Foil, Team",Gold
Nataliya Borisovna Zasulskaya,F,EUN,1992,Basketball,Basketball Women's Basketball,Gold
Jan elezn,M,TCH,1992,Athletics,Athletics Men's Javelin Throw,Gold
Zhang Shan,F,CHN,1992,Shooting,Shooting Mixed Skeet,Gold
Zhuang Xiaoyan,F,CHN,1992,Judo,Judo Women's Heavyweight,Gold
Zhuang Yong,F,CHN,1992,Swimming,Swimming Women's 100 metres Freestyle,Gold
Olena Mykolaivna Zhyrko (-Marenchikova),F,EUN,1992,Basketball,Basketball Women's Basketball,Gold
Robert Zmlk,M,TCH,1992,Athletics,Athletics Men's Decathlon,Gold
Jos Mara Abarca Plotas,M,ESP,1996,Water Polo,Water Polo Men's Water Polo,Gold
Agostino Abbagnale,M,ITA,1996,Rowing,Rowing Men's Double Sculls,Gold
Franck Adisson,M,FRA,1996,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
Derrick Ralph Adkins,M,USA,1996,Athletics,Athletics Men's 400 metres Hurdles,Gold
Andre Kirk Agassi,M,USA,1996,Tennis,Tennis Men's Singles,Gold
Omar Ajete Iglesias,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Chioma Ajunwa (-Opara),F,NGR,1996,Athletics,Athletics Women's Long Jump,Gold
Michelle Anne Akers,F,USA,1996,Football,Football Women's Football,Gold
Simona Amnar (-Tabr),F,ROU,1996,Gymnastics,Gymnastics Women's Horse Vault,Gold
Jean-Pierre Bernard Andr Amat,M,FRA,1996,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
Daniel Owofin Amokachi,M,NGR,1996,Football,Football Men's Football,Gold
Emmanuel Amunike,M,NGR,1996,Football,Football Men's Football,Gold
Anja Jul Andersen,F,DEN,1996,Handball,Handball Women's Handball,Gold
Camilla Rseler Andersen,F,DEN,1996,Handball,Handball Women's Handball,Gold
Agneta Monica Andersson,F,SWE,1996,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
"Michelle ""Shelley"" Andrews (-Mitchell)",F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Kurt Steven Angle,M,USA,1996,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
Alyson Regina Annan,F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Heidi Astrup,F,DEN,1996,Handball,Handball Women's Handball,Gold
Charles Allen Austin,M,USA,1996,Athletics,Athletics Men's High Jump,Gold
Filiberto Azcuy Aguilera,M,CUB,1996,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
Jennifer Lynn Azzi,F,USA,1996,Basketball,Basketball Women's Basketball,Gold
Tijani Babangida,M,NGR,1996,Football,Football Men's Football,Gold
Celestine Boyd Jonto Hycieth Babayaro,M,NGR,1996,Football,Football Men's Football,Gold
Donovan Bailey,M,CAN,1996,Athletics,Athletics Men's 100 metres,Gold
Donovan Bailey,M,CAN,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
Marta Bald Marn,F,ESP,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
"Nikolaus ""Klaus"" Balkenhol",M,GER,1996,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
Flicia Michele Sylviane Ballanger (-Vetu),F,FRA,1996,Cycling,Cycling Women's Sprint,Gold
Daniel Ballart Sans,M,ESP,1996,Water Polo,Water Polo Men's Water Polo,Gold
Jos Luis Ballester Tuliesa,M,ESP,1996,Sailing,Sailing Mixed Multihull,Gold
Bang Su-Hyeon,F,KOR,1996,Badminton,Badminton Women's Singles,Gold
Charles Wade Barkley,M,USA,1996,Basketball,Basketball Men's Basketball,Gold
Valrie Gisele Angele Barlois-Mevel-Leroux,F,FRA,1996,Fencing,"Fencing Women's epee, Team",Gold
"Eric Randolph ""Randy"" Barnes",M,USA,1996,Athletics,Athletics Men's Shot Put,Gold
Michiel Bernhard Emiel Marie Bartman,M,NED,1996,Rowing,Rowing Men's Coxed Eights,Gold
Amanda Ray Beard (-Brown),F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Ludger Beerbaum,M,GER,1996,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
Aleksandr Vladimirovich Beketov,M,RUS,1996,Fencing,"Fencing Men's epee, Individual",Gold
Regla Maritza Bell McKenzie,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
Antonella Bellutti,F,ITA,1996,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
Brooke Marie Bennett (-Frioud),F,USA,1996,Swimming,Swimming Women's 800 metres Freestyle,Gold
Laura Kay Berg,F,USA,1996,Softball,Softball Women's Softball,Gold
Ryan Thomas Berube,M,USA,1996,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Suzannah Bianco,F,USA,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Peter Blang,M,NED,1996,Volleyball,Volleyball Men's Volleyball,Gold
Kay Bluhm,M,GER,1996,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
Vadim Iosifovich Bogiyev,M,RUS,1996,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
"Alice Ruth ""Ruthie"" Bolton-Holifield",F,USA,1996,Basketball,Basketball Women's Basketball,Gold
Amanda Kathleen Borden (-Cochran),F,USA,1996,Gymnastics,Gymnastics Women's Team All-Around,Gold
Kathrin Boron (-Kppen),F,GER,1996,Rowing,Rowing Women's Quadruple Sculls,Gold
Francesca Bortolozzi-Borella,F,ITA,1996,Fencing,"Fencing Women's Foil, Team",Gold
"Elizabeth Anne ""Beth"" Botsford",F,USA,1996,Swimming,Swimming Women's 100 metres Backstroke,Gold
"Elizabeth Anne ""Beth"" Botsford",F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Djamel Bouras,M,FRA,1996,Judo,Judo Men's Half-Middleweight,Gold
Floris Jan Bovelander,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Gillian Dewey Boxx,F,USA,1996,Softball,Softball Women's Softball,Gold
Daniel Bozhinov Petrov,M,BUL,1996,Boxing,Boxing Men's Light-Flyweight,Gold
Tina Nielsen Bttzau (-Haunstrup),F,DEN,1996,Handball,Handball Women's Handball,Gold
"Thomas Nelson ""Tom"" Brands, II",M,USA,1996,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
Yevhen Anatoliyovych Braslavets,M,UKR,1996,Sailing,Sailing Men's Two Person Dinghy,Gold
Bart Jan-Baptist Marie Brentjens,M,NED,1996,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
"Bradley Michael ""Brad"" Bridgewater",M,USA,1996,Swimming,Swimming Men's 200 metres Backstroke,Gold
Jacques Brinkman,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Anja Byrial Hansen (-Pedersen),F,DEN,1996,Handball,Handball Women's Handball,Gold
Nuria Cabanillas Provencio,F,ESP,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Miguel Calds Luis,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Christophe Capelle,M,FRA,1996,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
Laura Gabriela Crlescu-Badea,F,ROU,1996,Fencing,"Fencing Women's Foil, Individual",Gold
Magalys Esther Carvajal Rivera,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
Patrik avar,M,CRO,1996,Handball,Handball Men's Handball,Gold
Carlton Chambers,M,CAN,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
Brandi Denise Chastain,F,USA,1996,Football,Football Women's Football,Gold
Jury Dimitri Chechi,M,ITA,1996,Gymnastics,Gymnastics Men's Rings,Gold
Andrey Ivanovich Chemerkin,M,RUS,1996,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
Amy Yuen-Yee Chow (-Ho),F,USA,1996,Gymnastics,Gymnastics Women's Team All-Around,Gold
Tammy P. Cleland-McGregor,F,USA,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Veronica Cogeanu-Cochela,F,ROU,1996,Rowing,Rowing Women's Coxed Eights,Gold
Andrea Collinelli,M,ITA,1996,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
Jos Ariel Contreras Camejo,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Sheila Marie Cornell-Douty,F,USA,1996,Softball,Softball Women's Softball,Gold
Marlenis Costa Blanco,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
Kendall Duane Cross,M,USA,1996,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
Maurits Bourgon Crucq,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Sandro Cuomo,M,ITA,1996,Fencing,"Fencing Men's epee, Team",Gold
Attila Czene,M,HUN,1996,Swimming,Swimming Men's 200 metres Individual Medley,Gold
Lindsay Ann Davenport,F,USA,1996,Tennis,Tennis Women's Singles,Gold
"Joshua Clark ""Josh"" Davis",M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
"Joshua Clark ""Josh"" Davis",M,USA,1996,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
"Joshua Clark ""Josh"" Davis",M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Dominique Margaux Dawes (-Thompson),F,USA,1996,Gymnastics,Gymnastics Women's Team All-Around,Gold
Teun Floris de Nooijer,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
"Frdrik Edouard Robert ""Fred"" Deburghgraeve",M,BEL,1996,Swimming,Swimming Men's 100 metres Breaststroke,Gold
"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Jeroen Petrus Maria Delme,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Mahmut Demir,M,TUR,1996,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
Deng Yaping,F,CHN,1996,Table Tennis,Table Tennis Women's Singles,Gold
Deng Yaping,F,CHN,1996,Table Tennis,Table Tennis Women's Doubles,Gold
Yolanda Gail L. Devers (-Roberts),F,USA,1996,Athletics,Athletics Women's 100 metres,Gold
Yolanda Gail L. Devers (-Roberts),F,USA,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Roberto Di Donna,M,ITA,1996,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold
Michael Constantine Diamond (Diamondopoulous-),M,AUS,1996,Shooting,Shooting Men's Trap,Gold
Pyrros Dimas,M,GRE,1996,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
Andreas Dittmer,M,GER,1996,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
Louise Karen Dobson,F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Martin Doktor,M,CZE,1996,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
Martin Doktor,M,CZE,1996,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
"Thomas Fitzgerald ""Tom"" Dolan",M,USA,1996,Swimming,Swimming Men's 400 metres Individual Medley,Gold
Joseph Dosu (Oladosu-),M,NGR,1996,Football,Football Men's Football,Gold
David Douillet,M,FRA,1996,Judo,Judo Men's Heavyweight,Gold
Phillip Peter Dutton,M,AUS,1996,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Jeroen Tarquinis Cornelis Duyster,M,NED,1996,Rowing,Rowing Men's Coxed Eights,Gold
"Rebekah ""Becky"" Dyroen-Lancer",F,USA,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Eskild Balschmidt Ebbesen,M,DEN,1996,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Teresa Edwards,F,USA,1996,Basketball,Basketball Women's Basketball,Gold
Krisztina Egerszegi,F,HUN,1996,Swimming,Swimming Women's 200 metres Backstroke,Gold
Yuko Emoto,F,JPN,1996,Judo,Judo Women's Half-Middleweight,Gold
Philippe Ermenault,M,FRA,1996,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
Robert Esmie,M,CAN,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
Manuel Estiarte Duocastella,M,ESP,1996,Water Polo,Water Polo Men's Water Polo,Gold
Jos Antonio Estrada Gonzlez,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Nathalie Even-Lancien,F,FRA,1996,Cycling,Cycling Women's Points Race,Gold
Ennio Falco,M,ITA,1996,Shooting,Shooting Men's Skeet,Gold
Renita Maree Farrell-Garard,F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Teslim Babatunde Fatusi,M,NGR,1996,Football,Football Men's Football,Gold
Joy Lynn Fawcett (Biefeld-),F,USA,1996,Football,Football Women's Football,Gold
Victor Alexander Feddersen,M,DEN,1996,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Ana Ivis Fernndez Valle,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
"Beatriz Cristina ""Gigi"" Fernandez",F,USA,1996,Tennis,Tennis Women's Doubles,Gold
Lisa M. Fernandez (-Lujan),F,USA,1996,Softball,Softball Women's Softball,Gold
"Maria Jose ""Mary Joe"" Fernandez (-Godsick)",F,USA,1996,Tennis,Tennis Women's Doubles,Gold
Marcelo Bastos Ferreira,M,BRA,1996,Sailing,Sailing Mixed Two Person Keelboat,Gold
Jens Fiedler,M,GER,1996,Cycling,Cycling Men's Sprint,Gold
Birgit Fischer-Schmidt,F,GER,1996,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
Oliver Fix,M,GER,1996,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
Thomas Flach,M,GER,1996,Sailing,Sailing Mixed Three Person Keelboat,Gold
Laura lodie Flessel-Colovic,F,FRA,1996,Fencing,"Fencing Women's epee, Individual",Gold
Laura lodie Flessel-Colovic,F,FRA,1996,Fencing,"Fencing Women's epee, Team",Gold
Ronald Florijn,M,NED,1996,Rowing,Rowing Men's Coxed Eights,Gold
Marianne Florman Christensen,F,DEN,1996,Handball,Handball Women's Handball,Gold
Wilfrid Forgues,M,FRA,1996,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
Julie Maurine Foudy,F,USA,1996,Football,Football Women's Football,Gold
Catherine Mai-Lan Fox,F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
Catherine Mai-Lan Fox,F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
David Ashley Fox,M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Valner Frankovi,M,CRO,1996,Handball,Handball Men's Handball,Gold
Fu Mingxia,F,CHN,1996,Diving,Diving Women's Springboard,Gold
Fu Mingxia,F,CHN,1996,Diving,Diving Women's Platform,Gold
Jorge Francisco Fumero Fernndez,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Carin Leslie Gabarra (Jennings-),F,USA,1996,Football,Football Women's Football,Gold
Liliana Gafencu,F,ROU,1996,Rowing,Rowing Women's Coxed Eights,Gold
Chryste Dionne Gaines,F,USA,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Jean Galfione,M,FRA,1996,Athletics,Athletics Men's Pole Vault,Gold
Pedro Francisco Garca Aguado,M,ESP,1996,Water Polo,Water Polo Men's Water Polo,Gold
Idalmis Gato Moya,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
Ge Fei,F,CHN,1996,Badminton,Badminton Women's Doubles,Gold
Haile Gebrselassie,M,ETH,1996,Athletics,"Athletics Men's 10,000 metres",Gold
Elena Georgescu-Nedelcu,F,ROU,1996,Rowing,Rowing Women's Coxed Eights,Gold
Markus Gier,M,SUI,1996,Rowing,Rowing Men's Lightweight Double Sculls,Gold
Michael Gier,M,SUI,1996,Rowing,Rowing Men's Lightweight Double Sculls,Gold
Glenroy John Gilbert,M,CAN,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
Estela Gimnez Cid,F,ESP,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Drew Cameron Ginn,M,AUS,1996,Rowing,Rowing Men's Coxless Fours,Gold
Gir Yeong-A,F,KOR,1996,Badminton,Badminton Mixed Doubles,Gold
Slavko Golua,M,CRO,1996,Handball,Handball Men's Handball,Gold
Salvador Emilio Gmez Agera,M,ESP,1996,Water Polo,Water Polo Men's Water Polo,Gold
Driulys Gonzlez Morales,F,CUB,1996,Judo,Judo Women's Lightweight,Gold
Guido Grtzen,M,NED,1996,Volleyball,Volleyball Men's Volleyball,Gold
"Robert Karl Baldwin ""Rob"" Grabert",M,NED,1996,Volleyball,Volleyball Men's Volleyball,Gold
Torben Schmidt Grael,M,BRA,1996,Sailing,Sailing Mixed Two Person Keelboat,Gold
"Kimberly Elaine ""Kim"" Graham (-Miller)",F,USA,1996,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Michele M. Granger,F,USA,1996,Softball,Softball Women's Softball,Gold
"Nicholas David ""Nick"" Green",M,AUS,1996,Rowing,Rowing Men's Coxless Fours,Gold
Kurt David Grote,M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Gu Jun,F,CHN,1996,Badminton,Badminton Women's Doubles,Gold
Bruno Gudelj,M,CRO,1996,Handball,Handball Men's Handball,Gold
Carlette Denise Guidry-White (-Falkquay),F,USA,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Lorena Gurndez Garca,F,ESP,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Torsten Ren Gutsche,M,GER,1996,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
Andreas Hajek,M,GER,1996,Rowing,Rowing Men's Quadruple Sculls,Gold
"Gary Wayne Hall, Jr.",M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
"Gary Wayne Hall, Jr.",M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Conny Hamann-Boeriths,F,DEN,1996,Handball,Handball Women's Handball,Gold
"Mariel Margaret ""Mia"" Hamm (-Corry, -Garciaparra)",F,USA,1996,Football,Football Women's Football,Gold
"Anfernee Deon ""Penny"" Hardaway",M,USA,1996,Basketball,Basketball Men's Basketball,Gold
John Lawson Hargis,M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Lori D. Harrigan (-Mack),F,USA,1996,Softball,Softball Women's Softball,Gold
Dionna Marie Harris,F,USA,1996,Softball,Softball Women's Softball,Gold
Alvin Leonardo Harrison,M,USA,1996,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
"Kerry Lorenzo ""Kenny"" Harrison",M,USA,1996,Athletics,Athletics Men's Triple Jump,Gold
Juliet Haslam,F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Rechelle Margaret Hawkes,F,AUS,1996,Hockey,Hockey Women's Hockey,Gold
Kathleen Joan Heddle,F,CAN,1996,Rowing,Rowing Women's Double Sculls,Gold
Whitney Lynn Hedgepeth (-Luther),F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
"Hendrik Jan ""Henk Jan"" Held",M,NED,1996,Volleyball,Volleyball Men's Volleyball,Gold
Deon Marie Hemmings,F,JAM,1996,Athletics,Athletics Women's 400 metres Hurdles,Gold
Mark Andrew Henderson,M,USA,1996,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Niels Laulund Henriksen,M,DEN,1996,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Jos Alberto Hernndez Prez,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Ariel Hernndez Azcuy,M,CUB,1996,Boxing,Boxing Men's Middleweight,Gold
"Penelope ""Penny"" Heyns",F,RSA,1996,Swimming,Swimming Women's 100 metres Breaststroke,Gold
"Penelope ""Penny"" Heyns",F,RSA,1996,Swimming,Swimming Women's 200 metres Breaststroke,Gold
tpnka Hilgertov (Prokov-),F,CZE,1996,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
Grant Henry Hill,M,USA,1996,Basketball,Basketball Men's Basketball,Gold
Anette Hoffmann-Mberg,F,DEN,1996,Handball,Handball Women's Handball,Gold
Detlef Hofmann,M,GER,1996,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Knut Holmann,M,NOR,1996,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
Csaba Horvth,M,HUN,1996,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
Andrew James Hoy,M,AUS,1996,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Poul-Erik Hyer Larsen (-Engel Hyer),M,DEN,1996,Badminton,Badminton Men's Singles,Gold
"Joseph Bernard ""Joe"" Hudepohl",M,USA,1996,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Justin Grant Huish,M,USA,1996,Archery,Archery Men's Individual,Gold
Justin Grant Huish,M,USA,1996,Archery,Archery Men's Team,Gold
Doina Ignat,F,ROU,1996,Rowing,Rowing Women's Coxed Eights,Gold
Victor Nosa Ikpeba,M,NGR,1996,Football,Football Men's Football,Gold
Miguel ngel Indurin Larraya,M,ESP,1996,Cycling,Cycling Men's Individual Time Trial,Gold
Rey Isaac Vaillant,M,CUB,1996,Baseball,Baseball Men's Baseball,Gold
Aleksandra Ivoev,F,SCG,1996,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold
Lilia Izquierdo Aguirre,F,CUB,1996,Volleyball,Volleyball Women's Volleyball,Gold
Trina Marie Jackson (-Falca),F,USA,1996,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Lisa Rae Jacob,F,USA,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
Lisa Rae Jacob,F,USA,1996,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Bernd Jkel,M,GER,1996,Sailing,Sailing Mixed Three Person Keelboat,Gold
"Franciscus Ronaldus Maria ""Ronald"" Jansen",M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Erik Alexander Jazet,M,NED,1996,Hockey,Hockey Men's Hockey,Gold
Vladimir Jeli,M,CRO,1996,Handball,Handball Men's Handball,Gold
Jeon Gi-Yeong,M,KOR,1996,Judo,Judo Men's Middleweight,Gold
Jo Min-Seon,F,KOR,1996,Judo,Judo Women's Middleweight,Gold
Allen Kenneth Johnson,M,USA,1996,Athletics,Athletics Men's 110 metres Hurdles,Gold
"Richard Andrew ""Butch"" Johnson",M,USA,1996,Archery,Archery Men's Team,Gold
Michael Duane Johnson,M,USA,1996,Athletics,Athletics Men's 200 metres,Gold
Michael Duane Johnson,M,USA,1996,Athletics,Athletics Men's 400 metres,Gold
Boidar Jovi,M,CRO,1996,Handball,Handball Men's Handball,Gold
Akakios Kakiasvili,M,GRE,1996,Weightlifting,Weightlifting Men's Heavyweight I,Gold
"Nikolaos ""Nikos"" Kaklamanakis",M,GRE,1996,Sailing,Sailing Men's Windsurfer,Gold
Somluck Kamsing,M,THA,1996,Boxing,Boxing Men's Featherweight,Gold
Nwankwo Christian Nwosu Kanu,M,NGR,1996,Football,Football Men's Football,Gold
Aleksandr Aleksandrovich Karelin,M,RUS,1996,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
Joseph Keter,M,KEN,1996,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
Rasoul Khadem Azgadhi,M,IRI,1996,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
Artyom Aleksandrovich Khadzhibekov,M,RUS,1996,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
Sergey Vladimirovich Kharkov,M,RUS,1996,Gymnastics,Gymnastics Men's Team All-Around,Gold
Yekaterina Anatolyevna Khodotovich-Karsten,F,BLR,1996,Rowing,Rowing Women's Single Sculls,Gold
Svetlana Vasilyevna Khorkina,F,RUS,1996,Gymnastics,Gymnastics Women's Uneven Bars,Gold
Kim Dong-Mun,M,KOR,1996,Badminton,Badminton Mixed Doubles,Gold
Kim Gyeong-Uk,F,KOR,1996,Archery,Archery Women's Individual,Gold
